Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Gujarthi,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,336,Dont trust the institution to cure my child,2,Dont trust the institution to cure my child -  मेरे बच्चे का उपचार करने वाले संस्थान पर भरोसा नहीं,Dont trust the institution to cure my child મારા બાળકને ઉપચારથી સારું થઇ જશે એવો મને એ સંસ્થા ઉપર વિશ્વાસ નથી,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,337,Economic issue \ Poverty,2,Economic issue \ Poverty - आर्थिक कारण/गरीबी,Economic issue \ Poverty આર્થિક મુદ્દો \ ગરીબી,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,338,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી પડતું,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,339,Others,2,Others - अन्य,Others - અન્ય,
47,Growth Monitoring,244,Supl Nutrition,R,2,340,"No, Not at all",2,"No, Not at all - नहीं, सभी के लिये नहीं","No, Not at all  ના, બિલકુલ નહીં",
47,Growth Monitoring,244,Supl Nutrition,R,2,341,"Yes, irregular and incomplete amount",2,"Yes, irregular and incomplete amount - अनियमित एवं अधूरी मात्रा","Yes, irregular and incomplete amount હા, અનિયમિત અને અપૂર્ણ રકમ",
47,Growth Monitoring,244,Supl Nutrition,R,2,342,"Yes, Irregular and complete amount",2,"Yes, Irregular and complete amount - अनियमित एवं पूरी मात्रा     ","Yes, Irregular and complete amount હા, અનિયમિત અને સંપૂર્ણ રકમ",
47,Growth Monitoring,244,Supl Nutrition,R,2,343,"Yes, Regular and complete amount",2,"Yes, Regular and complete amount - नियमित एवं पूरी मात्रा","Yes, Regular and complete amount હા, નિયમિત અને સંપૂર્ણ રકમ",
47,Growth Monitoring,244,Supl Nutrition,R,2,344,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
47,Growth Monitoring,238,Nutrition status,S,2,345,Normal,2,Normal - सामान्य,Normal સામાન્ય,
47,Growth Monitoring,238,Nutrition status,S,2,346,MAM,2,MAM - मध्यम तीव्र कुपोषण,MAM મધ્યમ તીવ્ર કુપોષણ,
47,Growth Monitoring,238,Nutrition status,S,2,347,SAM,2,SAM - गंभीर तीव्र कुपोषण,SAM ગંભીર તીવ્ર કુપોષણ,
48,Labour and Migration,245,Name of Father,T,0,348,NULL,2,,,
48,Labour and Migration,246,Name of Mother,T,0,349,NULL,2,,,
48,Labour and Migration,247,Date of birth of child,D,0,350,NULL,2,,,
48,Labour and Migration,248,Date of collection,D,2,351,NULL,2,,,
48,Labour and Migration,249,Enrollment status,S,2,352,Enrolled and currently going to school,2,Enrolled and currently going to school -  स्कूल में दर्ज है और अभी स्कूल जाता है,Enrolled and currently going to school -  નોંધાયેલ અને હાલમાં શાળામાં જાય છે,
48,Labour and Migration,249,Enrollment status,S,2,353,Drop out of School,2,Drop out of School - स्कूल छोड़ दिया,Drop out of school - શાળા છોડી દીધી છે,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,360,No,2,No - नहीं,No - ના,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,361,Yes Sometimes,2,"Yes Sometimes -  हाँ, कभी-कभी ",Yes Sometimes - હા ક્યારેક,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,362,Yes Most of the time,2,"Yes Most of the time - हाँ, प्रायः/अधिकतर","Yes Most of the time - હા, મોટા ભાગે",
48,Labour and Migration,253,Economic activities involvement,S,2,363,No,2,No - नहीं,No - ના,
48,Labour and Migration,253,Economic activities involvement,S,2,364,Yes at home,2,"Yes at home - हाँ, घर पर",Yes at home - હા ઘરે,
48,Labour and Migration,253,Economic activities involvement,S,2,365,Yes outside with family,2,"Yes outside with family -  हाँ, परिवार के साथ घर के बाहर (प्रवासन/पलायन के दौरान सहित)",Yes outside with family - હા કુટુંબ સાથે બહાર,
48,Labour and Migration,253,Economic activities involvement,S,2,366,Yes outside home alone,2,"Yes outside home alone -  हाँ, घर के बाहर, अकेले ","Yes outside home alone - હા, ઘરની બહાર, એકલા",
48,Labour and Migration,257,Specify the other sector of work,T,2,401,NULL,2,,,
48,Labour and Migration,258,Bonded labour involvement,S,2,402,No,2,No - नहीं,No - ના,
48,Labour and Migration,258,Bonded labour involvement,S,2,403,Yes,2,Yes - हाँ,Yes - હા,
48,Labour and Migration,259,Child Migrated,S,2,404,Not Migrated,2,Not Migrated - प्रवासित नहीं है,Not Migrated - સ્થાનાંતરિત નથી,
48,Labour and Migration,259,Child Migrated,S,2,405,Yes with family,2,"Yes with family - हाँ, परिवार के साथ ",Yes with family - હા કુટુંબ સાથે ,
48,Labour and Migration,259,Child Migrated,S,2,406,"Yes, with relatives/friends/neighbour/acquaitances",2,"Yes, with relatives/friends/neighbour/acquaitances -  रिश्तेदारों/दोस्तों/पड़ोसी/जानपहचान के व्यक्ति के साथ","Yes, with relatives/friends/neighbour/acquaitances - હા, સંબંધીઓ / મિત્રો / પાડોશી / પરિચિતો સાથે",
48,Labour and Migration,259,Child Migrated,S,2,407,"Yes, with a person known for sending child for labour/agent",2,"Yes, with a person known for sending child for labour/agent -  हाँ, पहचान का व्यक्ति जो मजदूरी दिलाने/ एजेंट का काम करता है ","Yes, with a person known for sending child for labour/agent -  હા બાળકને મજૂરીએ પરિચિત વ્યક્તિ / એજન્ટ સાથે ",
48,Labour and Migration,259,Child Migrated,S,2,408,"Yes, alone",2,"Yes, alone - हाँ, अकेले ","Yes, alone - હા  એકલા",
48,Labour and Migration,260,Purpose of migration,S,2,409,Work,2,Work - काम,Work - કામ,
48,Labour and Migration,260,Purpose of migration,S,2,410,Education,2,Education - शिक्षा,Education - શિક્ષણ,
48,Labour and Migration,260,Purpose of migration,S,2,411,Social ceremonies,2,Social ceremonies - सामाजिक समारोह/त्यौहार/विवाह,Social ceremonies સામાજિક સમારંભો,
48,Labour and Migration,260,Purpose of migration,S,2,412,Accompanied parents,2,Accompanied parents -  माता-पिता के साथ गये,Accompanied parents - માતાપિતા સાથે,
48,Labour and Migration,260,Purpose of migration,S,2,413,Dont know,2,Don't know - नहीं जानते,Dont know - ખબર નથી,
3,Anganwadi Centre Information,90,Location Type,R,0,415,Rural,2,,Rural ગ્રામીણ,
3,Anganwadi Centre Information,90,Location Type,R,0,416,Urban,2,,Urban શહેરી,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,417,No,0,,No - ના,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,418,Yes sometime,0,,"Yes, sometimes - હા ક્યારેક",
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,419,Yes most of the time,0,,Yes most of the time હા મોટા ભાગે ,
48,Labour and Migration,250,HH Chores involvement,S,2,420,"No, Not at all",2,"No, Not at all - नहीं, सभी के लिये नहीं","No, Not at all  ના, બિલકુલ નહીં",
48,Labour and Migration,250,HH Chores involvement,S,2,421,"Yes, sometimes",2,"Yes, sometimes - हाँ, कभी-कभी ","Yes, sometimes - હા ક્યારેક",
48,Labour and Migration,250,HH Chores involvement,S,2,422,"Yes, works for the entire day",2,"Yes, works for the entire day -  हाँ, पूरे दिन काम करता है","Yes, works for the entire day - હા, મોટા ભાગે ",
48,Labour and Migration,254,Number of hours of involvement,S,2,423,Below 3 hours,2,Below 3 hours - तीन घंटे से कम,Below 3 hours - 3 કલાકથી ઓછું,
48,Labour and Migration,254,Number of hours of involvement,S,2,424,3 to 6 hours,2,3 to 6 hours -  तीन से 6 घंटे,3 to 6 hours - 3 થી 6 કલાક,
48,Labour and Migration,254,Number of hours of involvement,S,2,425,6 to 8 hours,2,6 to 8 hours - 6 से 8 घंटे,6 to 8 hours - 6 થી 8 કલાક,
48,Labour and Migration,254,Number of hours of involvement,S,2,426,Above 8 hours,2,Above 8 hours - आठ घंटे से अधिक,Above 8 hours - 8 કલાકની ઉપર,
48,Labour and Migration,255,Number of days of involvement,S,2,427,Below 7 days,2,Below 7 days -  7 दिनों के नीचे,Below 7 days - 7 દિવસની અંદર,
48,Labour and Migration,255,Number of days of involvement,S,2,428,7 to 15 days,2,7 to 15 days - 7 से 15 दिन,7 to 15 days - 7 થી 15 દિવસ,
48,Labour and Migration,255,Number of days of involvement,S,2,429,16 to 21 days,2,16 to 21 days - 16 से 21 दिन,16 to 21 days - 16 થી 21 દિવસ,
48,Labour and Migration,255,Number of days of involvement,S,2,430,Above 21 days,2,Above 21 days -   21 दिनों से ऊपर,Above 21 days - 21 દિવસની ઉપર,
48,Labour and Migration,256,Sector of work,S,2,431,Agriculture,2,Agriculture - कृषि,Agriculture - કૃષિ,
48,Labour and Migration,256,Sector of work,S,2,432,Domestic Work,2,Domestic Work -  घरेलू कार्य,Domestic Work - ઘરેલું કામ,
48,Labour and Migration,256,Sector of work,S,2,433,Beedi Rolling,2,Beedi Rolling -  बीड़ी बनाना,Beedi Rolling -બીડી બનાવવી,
48,Labour and Migration,256,Sector of work,S,2,434,Brick Kilns,2,Brick Kilns -  ईंट का भट्टा,Brick Kilns - ઈટનો ભઠ્ઠો,
48,Labour and Migration,256,Sector of work,S,2,435,Carpet weaving,2,Carpet weaving -  दरी बुनना,Carpet weaving - દરી બનાવવી,
48,Labour and Migration,256,Sector of work,S,2,436,Constructions,2,Constructions -  निर्माण,Constructions - બાંધકામ,
48,Labour and Migration,256,Sector of work,S,2,437,Fireworks and matches factories,2,"Fireworks and matches factories -  पटाखों, और माचिस उत्पादन के कारखाने",Fireworks and matches factories  - ફટાકડા અને માચીસ બનાવવાના કારખાના,
48,Labour and Migration,256,Sector of work,S,2,438,Hotels or Restaurants,2,Hotels or Restaurants -  होटल/रेस्तरां,Hotels or Restaurants - હોટેલ્સ અથવા રેસ્ટોરન્ટ,
48,Labour and Migration,256,Sector of work,S,2,439,Minning Quarries,2,Minning Quarries -  खदान/खुली खदान,Minning Quarries - ખાણ / ખુલ્લી ખાણ,
48,Labour and Migration,256,Sector of work,S,2,440,Diamond and gems industry,2,Diamond and gems industry -  हीरे मोती का उद्योग,Diamond and gems industry-હીરા અને રત્ન ઉદ્યોગ,
48,Labour and Migration,256,Sector of work,S,2,441,Grazing,2,Grazing - चरागाह,Grazing - ચરાઈ,
48,Labour and Migration,256,Sector of work,S,2,442,Zari Work,2,Zari Work -  ज़री की कारीगरी,Zari Work - જરી વર્ક,
