Form Id,Form Name,id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Marathi,,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,333,Cant leave family \ House for Long time,2,Cant leave family \ House for Long time - परिवार या/और घर को लंबे समय के लिये पीछे नहीं छोड़ सकते,Cant leave family \ House for Long time - बर्याच काळासाठी कुटूंब सोडू शकता \ घर,,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,334,No person to accompany \ Safety issue,2,No person to accompany \ Safety  -  साथ जाने के लिये कोई व्यक्ति नहीं/सुरक्षा का प्रश्न,No person to accompany \ Safety issue - सुरक्षा समस्येसह कोणीही नाही,,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,335,Longer Distance,2,Longer Distance - अत्यधिक दूरी,"Longer Distance - 
लांब अंतर",,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,336,Dont trust the institution to cure my child,2,Dont trust the institution to cure my child -  मेरे बच्चे का उपचार करने वाले संस्थान पर भरोसा नहीं,Dont trust the institution to cure my child - माझ्या मुलाला बरे करण्यासाठी संस्थेवर विश्वास ठेवू नका,,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,337,Economic issue \ Poverty,2,Economic issue \ Poverty - आर्थिक कारण/गरीबी,Economic issue \ Poverty - आर्थिक समस्या / गरिबी,,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,338,Not applicable,2,Not applicable - लागू नहीं,Not applicable - लागू नाही,,,
47,Growth Monitoring,243,"If No,Reason for not availing",S,2,339,Others,2,Others - अन्य,Others - इतर,,,
47,Growth Monitoring,244,Supl Nutrition,R,2,340,"No, Not at all",2,"No, Not at all - नहीं, सभी के लिये नहीं","No, Not at all - नाही बिलकुल नाही",,,
47,Growth Monitoring,244,Supl Nutrition,R,2,341,"Yes, irregular and incomplete amount",2,"Yes, irregular and incomplete amount - अनियमित एवं अधूरी मात्रा","Yes, irregular and incomplete amount - होय, अनियमित आणि अपूर्ण रक्कम",,,
47,Growth Monitoring,244,Supl Nutrition,R,2,342,"Yes, Irregular and complete amount",2,"Yes, Irregular and complete amount - अनियमित एवं पूरी मात्रा     ","Yes, Irregular and complete amount - होय, अनियमित आणि संपूर्ण रक्कम",,,
47,Growth Monitoring,244,Supl Nutrition,R,2,343,"Yes, Regular and complete amount",2,"Yes, Regular and complete amount - नियमित एवं पूरी मात्रा","Yes, Regular and complete amount - होय, नियमित आणि संपूर्ण रक्कम",,,
47,Growth Monitoring,244,Supl Nutrition,R,2,344,Not applicable,2,Not applicable - लागू नहीं,Not applicable - लागू नाही,,,
47,Growth Monitoring,238,Nutrition status,S,2,345,Normal,2,Normal - सामान्य,"Normal - 
सामान्य",,,
47,Growth Monitoring,238,Nutrition status,S,2,346,MAM,2,MAM - मध्यम तीव्र कुपोषण,MAM - मॅम,,,
47,Growth Monitoring,238,Nutrition status,S,2,347,SAM,2,SAM - गंभीर तीव्र कुपोषण,SAM - सॅम,,,
48,Labour and Migration,245,Name of Father,T,0,348,NULL,2,,,,,
48,Labour and Migration,246,Name of Mother,T,0,349,NULL,2,,,,,
48,Labour and Migration,247,Date of birth of child,D,0,350,NULL,2,,,,,
48,Labour and Migration,248,Date of collection,D,2,351,NULL,2,,,,,
48,Labour and Migration,249,Enrollment status,S,2,352,Enrolled and currently going to school,2,Enrolled and currently going to school -  स्कूल में दर्ज है और अभी स्कूल जाता है,Enrolled and currently going to school - नामांकित आणि सध्या शाळेत जात आहे,,,
48,Labour and Migration,249,Enrollment status,S,2,353,Drop out of School,2,Drop out of School - स्कूल छोड़ दिया,Drop out of school - शाळेतून बाहेर पडणे,,,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,360,No,2,No - नहीं,No - नाही,,,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,361,Yes Sometimes,2,"Yes Sometimes -  हाँ, कभी-कभी ",Yes sometime - हो कधीतरी,,,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,362,Yes Most of the time,2,"Yes Most of the time - हाँ, प्रायः/अधिकतर",Yes Most of the time - होय बर्याच वेळा,,,
48,Labour and Migration,253,Economic activities involvement,S,2,363,No,2,No - नहीं,No - नाही,,,
48,Labour and Migration,253,Economic activities involvement,S,2,364,Yes at home,2,"Yes at home - हाँ, घर पर",Yes at home - होय घरी,,,
48,Labour and Migration,253,Economic activities involvement,S,2,365,Yes outside with family,2,"Yes outside with family -  हाँ, परिवार के साथ घर के बाहर (प्रवासन/पलायन के दौरान सहित)",Yes outside with family - होय कुटुंबासह बाहेरील,,,
48,Labour and Migration,253,Economic activities involvement,S,2,366,Yes outside home alone,2,"Yes outside home alone -  हाँ, घर के बाहर, अकेले ",Yes outside home alone - होय एकटा घराबाहेर,,,
48,Labour and Migration,257,Specify the other sector of work,T,2,401,NULL,2,,,,,
48,Labour and Migration,258,Bonded labour involvement,S,2,402,No,2,No - नहीं,No - नाही,,,
48,Labour and Migration,258,Bonded labour involvement,S,2,403,Yes,2,Yes - हाँ,Yes - होय,,,
48,Labour and Migration,259,Child Migrated,S,2,404,Not Migrated,2,Not Migrated - प्रवासित नहीं है,"Not Migrated - 
स्थलांतरित नाही",,,
48,Labour and Migration,259,Child Migrated,S,2,405,Yes with family,2,"Yes with family - हाँ, परिवार के साथ ",Yes with family - होय कुटुंबासह,,,
48,Labour and Migration,259,Child Migrated,S,2,406,"Yes, with relatives/friends/neighbour/acquaitances",2,"Yes, with relatives/friends/neighbour/acquaitances -  रिश्तेदारों/दोस्तों/पड़ोसी/जानपहचान के व्यक्ति के साथ","Yes, with relatives/friends/neighbour/acquaitances - होय, नातेवाईक / मित्र / शेजारी / सहकार्यांसह",,,
48,Labour and Migration,259,Child Migrated,S,2,407,"Yes, with a person known for sending child for labour/agent",2,"Yes, with a person known for sending child for labour/agent -  हाँ, पहचान का व्यक्ति जो मजदूरी दिलाने/ एजेंट का काम करता है ","Yes, with a person known for sending child for labour/agent - होय, श्रमिक / एजंटसाठी बाल पाठविण्यासाठी ओळखल्या जाणार्या व्यक्तीसह",,,
48,Labour and Migration,259,Child Migrated,S,2,408,"Yes, alone",2,"Yes, alone - हाँ, अकेले ","Yes, alone - 
होय, एकटा",,,
48,Labour and Migration,260,Purpose of migration,S,2,409,Work,2,Work - काम,Work - काम,,,
48,Labour and Migration,260,Purpose of migration,S,2,410,Education,2,Education - शिक्षा,Education - शिक्षण,,,
48,Labour and Migration,260,Purpose of migration,S,2,411,Social ceremonies,2,Social ceremonies - सामाजिक समारोह/त्यौहार/विवाह,Social ceremonies - सामाजिक उपक्रम,,,
48,Labour and Migration,260,Purpose of migration,S,2,412,Accompanied parents,2,Accompanied parents -  माता-पिता के साथ गये,Accompanied parents -  पालकांशी,,,
48,Labour and Migration,260,Purpose of migration,S,2,413,Dont know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
3,Anganwadi Centre Information,90,Location Type,R,0,415,Rural,2,,Rural - ग्रामीण,,,
3,Anganwadi Centre Information,90,Location Type,R,0,416,Urban,2,,Urban - शहरी,,,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,417,No,0,,No - नाही,,,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,418,Yes sometime,0,,Yes sometime - हो कधीतरी,,,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,419,Yes most of the time,0,,Yes Most of the time - होय बर्याच वेळा,,,
48,Labour and Migration,250,HH Chores involvement,S,2,420,"No, Not at all",2,"No, Not at all - नहीं, सभी के लिये नहीं","No, Not at all - नाही बिलकुल नाही",,,
48,Labour and Migration,250,HH Chores involvement,S,2,421,"Yes, sometimes",2,"Yes, sometimes - हाँ, कभी-कभी ","Yes, sometimes - होय, कधीकधी",,,
48,Labour and Migration,250,HH Chores involvement,S,2,422,"Yes, works for the entire day",2,"Yes, works for the entire day -  हाँ, पूरे दिन काम करता है","Yes, works for the entire day - 
होय, संपूर्ण दिवस काम करतो",,,
48,Labour and Migration,254,Number of hours of involvement,S,2,423,Below 3 hours,2,Below 3 hours - तीन घंटे से कम,Below 3 hours - 3 तासांपेक्षा कमी,,,
48,Labour and Migration,254,Number of hours of involvement,S,2,424,3 to 6 hours,2,3 to 6 hours -  तीन से 6 घंटे,3 to 6 hours - 3 ते 6 तास,,,
48,Labour and Migration,254,Number of hours of involvement,S,2,425,6 to 8 hours,2,6 to 8 hours - 6 से 8 घंटे,6 to 8 hours - 6 ते 8 तास,,,
48,Labour and Migration,254,Number of hours of involvement,S,2,426,Above 8 hours,2,Above 8 hours - आठ घंटे से अधिक,Above 8 hours - 8 तासांपेक्षा जास्त,,,
48,Labour and Migration,255,Number of days of involvement,S,2,427,Below 7 days,2,Below 7 days -  7 दिनों के नीचे,Below 7 days - 7 दिवसांपेक्षा कमी,,,
48,Labour and Migration,255,Number of days of involvement,S,2,428,7 to 15 days,2,7 to 15 days - 7 से 15 दिन,7 to 15 days -7 ते 15 दिवस,,,
48,Labour and Migration,255,Number of days of involvement,S,2,429,16 to 21 days,2,16 to 21 days - 16 से 21 दिन,16 to 21 days - 16 ते 21 दिवस,,,
48,Labour and Migration,255,Number of days of involvement,S,2,430,Above 21 days,2,Above 21 days -   21 दिनों से ऊपर,Above 21 days - 21 दिवसांपेक्षा जास्त,,,
48,Labour and Migration,256,Sector of work,S,2,431,Agriculture,2,Agriculture - कृषि,Agriculture - कृषी,,,
48,Labour and Migration,256,Sector of work,S,2,432,Domestic Work,2,Domestic Work -  घरेलू कार्य,Domestic work - घरगुती काम,,,
48,Labour and Migration,256,Sector of work,S,2,433,Beedi Rolling,2,Beedi Rolling -  बीड़ी बनाना,Beedi Rolling - बीडी रोलिंग,,,
48,Labour and Migration,256,Sector of work,S,2,434,Brick Kilns,2,Brick Kilns -  ईंट का भट्टा,"
Brick Kilns - ब्रिक किल्न्स",,,
48,Labour and Migration,256,Sector of work,S,2,435,Carpet weaving,2,Carpet weaving -  दरी बुनना,Carpet weaving - कालीन बुडवणे,,,
