Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Odiya,
48,Labour and Migration,249,Enrollment status,S,2,353,Drop out of School,2,Drop out of School - ବିଦ୍ୟାଳୟ ଅଧାରୁ ଛାଡ଼ିଦେଇଛି,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,360,No,2,No - ନାହିଁ,
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,361,Yes Sometimes,2,"Yes Sometimes - ହଁ, କେବେକେବେ",
48,Labour and Migration,252,HH Chores involvement - After coming from school,S,2,362,Yes Most of the time,2,"Yes Most of the time - ହଁ, ସାଧାରଣତଃ / ଅଧିକାଂଶ ସମୟରେ",
48,Labour and Migration,253,Economic activities involvement,S,2,363,No,2,No - ନାହିଁ,
48,Labour and Migration,253,Economic activities involvement,S,2,364,Yes at home,2,"Yes at home - ହଁ, ଘରେ",
48,Labour and Migration,253,Economic activities involvement,S,2,365,Yes outside with family,2,Yes outside with family - ପରିବାର ସହିତ ଘରଠରୁ ଦୂରରେ(ଦେଶାନ୍ତର ସମୟରେ କାମ),
48,Labour and Migration,253,Economic activities involvement,S,2,366,Yes outside home alone,2,Yes outside home alone - ହଁ ଘର ଠାରୁ ବାହାରେ ଏକୁଟିଆ,
48,Labour and Migration,257,Specify the other sector of work,T,2,401,NULL,2,NULL-ଅବିଧେୟ,
48,Labour and Migration,258,Bonded labour involvement,S,2,402,No,2,No - ନାହିଁ,
48,Labour and Migration,258,Bonded labour involvement,S,2,403,Yes,2,Yes - ହଁ,
48,Labour and Migration,259,Child Migrated,S,2,404,Not Migrated,2,Not Migrated - ଦେଶାନ୍ତରିତ ହୋଇନାହିଁ,
48,Labour and Migration,259,Child Migrated,S,2,405,Yes with family,2,"Yes with family - ହିଁ, ପରିବାର ସହିତ",
48,Labour and Migration,259,Child Migrated,S,2,406,"Yes, with relatives/friends/neighbour/acquaitances",2,"Yes, with relatives/friends/neighbour/acquaitances - ହିଁ, ସଂପର୍କୀୟ/ ବନ୍ଧୁ/ ପଡୋଶୀ/ ଜଣାଶୁଣା ବ୍ୟକ୍ତି",
48,Labour and Migration,259,Child Migrated,S,2,407,"Yes, with a person known for sending child for labour/agent",2,"Yes, with a person known for sending child for labour/agent - ହଁ, ଶ୍ରମ ନିମନ୍ତେ ପିଲା ପଠାଉଥିବା ବ୍ୟକ୍ତି / ଦଲାଲ",
48,Labour and Migration,259,Child Migrated,S,2,408,"Yes, alone",2,"Yes, alone - ହଁ, ଏକୁଟିଆ",
48,Labour and Migration,260,Purpose of migration,S,2,409,Work,2,"Work - ହଁ, କାର୍ଯ୍ୟ",
48,Labour and Migration,260,Purpose of migration,S,2,410,Education,2,Education - ଶିକ୍ଷା,
48,Labour and Migration,260,Purpose of migration,S,2,411,Social ceremonies,2,Social ceremonies - ସାମାଜିକ କାର୍ଯ୍ୟ/ ପର୍ବ ପର୍ବାଣି/ ବାହାଘର,
48,Labour and Migration,260,Purpose of migration,S,2,412,Accompanied parents,2,Accompanied parents - ପିତାମାତାଂକ ସହ ରହିବା ନିମନ୍ତେ,
48,Labour and Migration,260,Purpose of migration,S,2,413,Dont know,2,Don't know-ଜଣା ନାହିଁ ,
3,Anganwadi Centre Information,90,Location Type,R,0,415,Rural,2,Rural- - ଗ୍ରାମ,
3,Anganwadi Centre Information,90,Location Type,R,0,416,Urban,2,Urban ସହର ,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,417,No,0,No  - ନାହିଁ,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,418,Yes sometime,0,"Yes sometime-ହଁ, କେବେକେବେ",
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,419,Yes most of the time,0,"Yes most of the timeହଁ , ସବୁବେଳେ",
48,Labour and Migration,250,HH Chores involvement,S,2,420,"No, Not at all",2,"No, Not at all ନାହିଁ ,ଆଦୌ  ନୁହଁଇ",
48,Labour and Migration,250,HH Chores involvement,S,2,421,"Yes, sometimes",2,"Yes, sometimes",
48,Labour and Migration,250,HH Chores involvement,S,2,422,"Yes, works for the entire day",2,"Yes, works for the entire dayହଁ ,  ପୁରାଦିନ",
48,Labour and Migration,254,Number of hours of involvement,S,2,423,Below 3 hours,2,Below 3 hours - ୩ ଘଂଟାରୁ କମ୍,
48,Labour and Migration,254,Number of hours of involvement,S,2,424,3 to 6 hours,2,3 to 6 hours - ୩- ୬ ଘଂଟା,
48,Labour and Migration,254,Number of hours of involvement,S,2,425,6 to 8 hours,2,6 to 8 hours - ୬- ୮ ଘଂଟା,
48,Labour and Migration,254,Number of hours of involvement,S,2,426,Above 8 hours,2,Above 8 hours - ୪- ୮ ଘଂଟାରୁ ଅଧିଳ ସମୟ,
48,Labour and Migration,255,Number of days of involvement,S,2,427,Below 7 days,2,Below 7 days - ୭ ଦିନରୁ କମ୍,
48,Labour and Migration,255,Number of days of involvement,S,2,428,7 to 15 days,2,7 to 15 days - ୭ରୁ ୧୫ ଦିନ,
48,Labour and Migration,255,Number of days of involvement,S,2,429,16 to 21 days,2,16 to 21 days - ୧୬ରୁ ୨୧ ଦିନ,
48,Labour and Migration,255,Number of days of involvement,S,2,430,Above 21 days,2,Above 21 days - ୨୧ ଦିନରୁ ଅଧିକ,
48,Labour and Migration,256,Sector of work,S,2,431,Agriculture,2,Agriculture - କୃଷି,
48,Labour and Migration,256,Sector of work,S,2,432,Domestic Work,2,Domestic Work - ଘରୋଇ କାମ,
48,Labour and Migration,256,Sector of work,S,2,433,Beedi Rolling,2,Beedi Rolling - ବିଡ଼ି ତିଆରି,
48,Labour and Migration,256,Sector of work,S,2,434,Brick Kilns,2,Brick Kilns - ଇଟା ଭାଟି,
48,Labour and Migration,256,Sector of work,S,2,435,Carpet weaving,2,Carpet weaving - ଗାଲିଚା ବୁଣା,
48,Labour and Migration,256,Sector of work,S,2,436,Constructions,2,Constructions - ନିର୍ମାଣ କାର୍ଯ୍ୟ,
48,Labour and Migration,256,Sector of work,S,2,437,Fireworks and matches factories,2,Fireworks and matches factories  - ବାଣ ଓ ଦିଆସିଲି ତିଆରି କାରଖାନା,
48,Labour and Migration,256,Sector of work,S,2,438,Hotels or Restaurants,2,Hotels or Restaurants - ହେଟେଲ/ ରେଷ୍ଟୁରାଂଟ,
48,Labour and Migration,256,Sector of work,S,2,439,Minning Quarries,2,Minning Quarries - ଖଣି/  ଖାଦାନ,
48,Labour and Migration,256,Sector of work,S,2,440,Diamond and gems industry,2,Diamond and gems industry - ହୀରା ଓ ରତ୍ନ ପଥର ଉଦ୍ୟୋଗ,
48,Labour and Migration,256,Sector of work,S,2,441,Grazing,2,Grazing - ଗୋରୁ ଚରାଇବା,
48,Labour and Migration,256,Sector of work,S,2,442,Zari Work,2,Zari Work - ଜରି କାମ,
48,Labour and Migration,256,Sector of work,S,2,443,Piece meal work,2,Piece meal work - ଖଣ୍ଡ ହିସାବରେ କାମ କରିବା,
48,Labour and Migration,256,Sector of work,S,2,444,Flower Picking,2,Flower Picking - ଫୁଲ ତୋଳା,
48,Labour and Migration,256,Sector of work,S,2,445,Street Vending,2,Street Vending - ପୁଲା ବିକାଳ,
48,Labour and Migration,256,Sector of work,S,2,446,Garage Work,2,Garage Work - ଗ୍ୟାରେଚ୍ କାମ,
48,Labour and Migration,256,Sector of work,S,2,447,Pollination,2,Pollination - ପରାଗସଙ୍ଗମ କରାଇବା,
48,Labour and Migration,256,Sector of work,S,2,448,"Industry, other than given above",2,"Industry, other than given above - ଉଦ୍ୟୋଗ, ଉପରେ ଦିଆଯାଇଥିବା କାମଠାରୁ ଭିନ",
48,Labour and Migration,256,Sector of work,S,2,449,Paper and milk distribution,2,Paper and milk distribution - ଖବରକାଗଜ/ କ୍ଷୀର ବାଂଟିବା,
48,Labour and Migration,256,Sector of work,S,2,450,NTFP Collection,2,NTFP Collection - ଅଣ ଜଙ୍ଗଲଜାତ ଦ୍ରବ୍ୟ ସଂଗ୍ରହ,
48,Labour and Migration,256,Sector of work,S,2,451,Fishing,2,Fishing - ମାଛ ଧରା,
48,Labour and Migration,256,Sector of work,S,2,452,Rag Picking,2,Rag Picking - ଜରି ଗୋଟାଇବା,
48,Labour and Migration,256,Sector of work,S,2,453,Begging,2,Begging - ଭକ୍ଷା ବୃତି,
48,Labour and Migration,256,Sector of work,S,2,454,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
48,Labour and Migration,256,Sector of work,S,2,455,Dont know,2,Don't know-ଜଣା ନାହିଁ ,
48,Labour and Migration,256,Sector of work,S,2,456,Not Applicable,2,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,
37,Child Annual Information,157,Highest class passed - Father,S,2,457,Illiterate,2,Illiterate - ଅଶିକ୍ଷିତ,
37,Child Annual Information,157,Highest class passed - Father,S,2,458,Class 1,2,Class 1 - ପ୍ରଥମ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,459,Class 2,2,Class 2 - ଦ୍ୱିତୀୟ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,460,Class 3,2,Class 3 - ତୃତୀୟ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,461,Class 4,2,Class 4 - ଚତୁର୍ଥ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,462,Class 5,2,Class 5 - ପଂଚମ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,463,Class 6,2,Class 6 - ଷଷ୍ଠ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,464,Class 7,2,Class 7 - ସପ୍ତମ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,465,Class 8,2,Class 8 - ଅଷ୍ଟମ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,466,Class 9,2,Class 9 - ନବମ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,467,Class 10,2,Class 10 - ଦଶମ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,468,Class 11,2,Class 11 - ଏକାଦଶ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,469,Class 12,2,Class 12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,
37,Child Annual Information,157,Highest class passed - Father,S,2,470,Graduate,2,Graduate - ଗ୍ରାଜୁଏଟ୍,
37,Child Annual Information,157,Highest class passed - Father,S,2,471,Post Graduate,2,Post Graduate - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,
37,Child Annual Information,157,Highest class passed - Father,S,2,472,Technical education,2,Technical education - ପୋଷ୍ଟ ଗ୍ରାଜୁଏଟ୍,
37,Child Annual Information,158,Occupation of the father,S,2,473,Casual Labour,2,Casual Labour - ଅନୌପଚାରିକ ଶ୍ରମିକ ଏବଂ ଅନ୍ୟାନ୍ୟ ଶ୍ରମିକ କାମ,
37,Child Annual Information,158,Occupation of the father,S,2,474,"Agriculture,dairy,fishery and other allied work",2,"Agriculture,dairy,fishery and other allied work - କୃଷି, ଦୁଗ୍ଧ ଉତ୍ପାଦନ, ମାଛ ଧରା ଏବଂ ଅନ୍ୟାନ୍ୟ ଆନୁଷଙ୍ଗିକ କାର୍ଯ୍ୟ",
37,Child Annual Information,158,Occupation of the father,S,2,475,Self Employed/business/vending/trading,2,Self Employed/business/vending/trading - ସ୍ୱ-ରୋଜଗାରକ୍ଷମ/ ବ୍ୟବସାୟ/ ଭେଣ୍ଡିଂ/ କାରବାର,
37,Child Annual Information,158,Occupation of the father,S,2,476,Salaried,2,Salaried - ଦରମାପ୍ରାପ୍ତ,
37,Child Annual Information,158,Occupation of the father,S,2,477,Artisan,2,Artisan - କାରିଗର,
37,Child Annual Information,158,Occupation of the father,S,2,478,Domestic Work,2,Domestic Work - ଘରୋଇ କାମ,
37,Child Annual Information,158,Occupation of the father,S,2,479,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,480,Illiterate,2,Illiterate - ଅଶିକ୍ଷିତ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,481,Class 1,2,Class 1 - ପ୍ରଥମ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,482,Class 2,2,Class 2 - ଦ୍ୱିତୀୟ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,483,Class 3,2,Class 3 - ତୃତୀୟ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,484,Class 4,2,Class 4 - ଚତୁର୍ଥ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,485,Class 5,2,Class 5 - ପଂଚମ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,486,Class 6,2,Class 6 - ଷଷ୍ଠ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,487,Class 7,2,Class 7 - ସପ୍ତମ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,488,Class 8,2,Class 8 - ଅଷ୍ଟମ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,489,Class 9,2,Class 9 - ନବମ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,490,Class 10,2,Class 10 - ଦଶମ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,491,Class 11,2,Class 11 - ଏକାଦଶ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,492,Class 12,2,Class 12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,
37,Child Annual Information,161,Highest class passed - Mother,S,2,493,Graduate,2,Graduate - ଗ୍ରାଜୁଏଟ୍,
37,Child Annual Information,161,Highest class passed - Mother,S,2,494,Post Graduate,2,Post Graduate - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,
37,Child Annual Information,161,Highest class passed - Mother,S,2,495,Technical Education,2,Technical Education - ପୋଷ୍ଟ ଗ୍ରାଜୁଏଟ୍,
37,Child Annual Information,162,Occupation of the Mother,S,2,496,"Agriculture,dairy,fishery and other allied work",2,"Agriculture,dairy,fishery and other allied work - କୃଷି, ଦୁଗ୍ଧ ଉତ୍ପାଦନ, ମାଛ ଧରା ଏବଂ ଅନ୍ୟାନ୍ୟ ଆନୁଷଙ୍ଗିକ କାର୍ଯ୍ୟ",
37,Child Annual Information,162,Occupation of the Mother,S,2,497,Self employed/business/vending/trading,2,Self employed/business/vending/trading - ସ୍ୱ-ରୋଜଗାରକ୍ଷମ/ ବ୍ୟବସାୟ/ ଭେଣ୍ଡିଂ/ କାରବାର,
37,Child Annual Information,162,Occupation of the Mother,S,2,498,Salaried (Government/ Private),2,Salaried (Government/ Private) - ଦରମାପ୍ରାପ୍ତ,
37,Child Annual Information,162,Occupation of the Mother,S,2,499,Artisan,2,Artisan - କାରିଗର,
37,Child Annual Information,162,Occupation of the Mother,S,2,500,Domestic Work,2,Domestic Work - ଘରୋଇ କାମ,
37,Child Annual Information,162,Occupation of the Mother,S,2,501,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
37,Child Annual Information,163,Orphaned /Single parent,R,2,502,"Yes, Mother-Dead OR missing OR Deserted OR in Jail",2,"Yes, Mother-Dead OR missing OR Deserted OR in Jail",
37,Child Annual Information,163,Orphaned /Single parent,R,2,503,"Yes, Both Mother and Father -Dead OR missing OR Deserted OR in Jail",2,"Yes, Both Mother and Father -Dead OR missing OR Deserted OR in Jail",
37,Child Annual Information,170,Place of Delivery,S,2,504,Home,2,Home - ଗୃହ,
37,Child Annual Information,170,Place of Delivery,S,2,505,Government Hospital,2,Government Hospital - ସରକାରୀ ଡାକ୍ତରଖାନା/ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ର,
37,Child Annual Information,170,Place of Delivery,S,2,506,Private Hospital,2,Private Hospital - ଘରୋଇ ଡାକ୍ତରଖାନା/ କ୍ଲିନିକ୍/ ନର୍ସିଂ ହୋମ୍,
37,Child Annual Information,170,Place of Delivery,S,2,507,On the Way,2,On the Way - ଡାକ୍ତରଖାନା ଆସିବା ବାଟରେ/ ଭ୍ରମଣ ସମୟରେ,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,508,No,2,No - ନାହିଁ,
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,509,Yes sometimes,2,"Yes sometimes - ହଁ, କେବେକେବେ",
48,Labour and Migration,251,HH Chores involvement - Before going to school,S,2,510,Yes most of the time,2,"Yes most of the time - ହଁ, ସାଧାରଣତଃ / ଅଧିକାଂଶ ସମୟରେ",
49,Child Vaccination and Immuniza,266,Sex  of child,R,0,517,Male,2,Male-ପୁରୁଷ,
49,Child Vaccination and Immuniza,266,Sex  of child,R,0,518,Female,2,Female-ମହିଳା  ,
49,Child Vaccination and Immuniza,269,MCP MCH card made,R,0,522,Yes,2,Yes - ହଁ,
49,Child Vaccination and Immuniza,269,MCP MCH card made,R,0,523,No,2,No - ନାହିଁ,
49,Child Vaccination and Immuniza,271,BCG at birth,R,2,526,Given,2,Given - ଦିଆଯାଇଛି,
49,Child Vaccination and Immuniza,271,BCG at birth,R,2,527,Not Given,2,Not Given - ଦିଆଯାଇନାହିଁ,
49,Child Vaccination and Immuniza,273,Hepatitis B 0 (At Birth),R,2,529,Given,2,Given - ଦିଆଯାଇଛି,
